,visit_datetime,visitors,yhat_lower,yhat_upper
37,2016-10-30 22:00:00,3.373017001433805,-1.4725056416929032,8.231308311941342
38,2016-10-31 12:00:00,2.5334914246894424,-2.3781100314895345,7.336088227850488
39,2016-10-31 17:00:00,3.974550287101838,-1.04088081789752,8.646896843693094
40,2016-10-31 18:00:00,3.6274799467683176,-1.297655198459351,8.643379598866156
41,2016-10-31 19:00:00,3.4430113287418536,-1.6340182523305633,8.320801947691711
42,2016-10-31 20:00:00,3.5492662211283585,-1.1866333458079763,8.553791091901703
43,2016-10-31 21:00:00,3.821308031996346,-0.9924281586592959,8.647864613761469
44,2016-11-01 12:00:00,2.71476448359155,-2.330330352263475,7.395886778699325
45,2016-11-01 17:00:00,3.8860082429549165,-1.110695578151132,8.71024899759608
46,2016-11-01 18:00:00,3.4781422818735654,-1.134070007178971,8.454971463970288
47,2016-11-01 19:00:00,3.23570250491558,-1.5880118633664417,8.041281691916888
48,2016-11-01 21:00:00,3.5145118655476755,-1.5691074706335277,8.267860033709525
49,2016-11-02 12:00:00,2.79348459743701,-2.2640429062271616,7.685360460625343
50,2016-11-02 13:00:00,2.98958054996298,-2.0504877993418296,7.570221996340401
51,2016-11-02 17:00:00,4.171331773410336,-0.34066538919050643,9.200384539070928
52,2016-11-02 18:00:00,3.760192546678719,-1.265443196306944,8.226794737116714
53,2016-11-02 19:00:00,3.4997160230946296,-1.3217272931311383,8.72509084133886
54,2016-11-02 20:00:00,3.5214380329614245,-1.5250850870293802,8.238033978819397
55,2016-11-02 21:00:00,3.7014068194114396,-1.1419549057184664,8.440959964781605
56,2016-11-02 22:00:00,3.8414427473814676,-1.1226566683943817,8.477484662044493
57,2016-11-02 23:00:00,3.8626400784610015,-1.6619035341933033,8.731931895783942
58,2016-11-03 12:00:00,2.2486211296819794,-2.7456370615627725,7.363097707000025
59,2016-11-03 13:00:00,2.5017068342257054,-2.1124204774669364,7.286443888991116
60,2016-11-03 16:00:00,4.166979868394689,-0.6976372615505774,9.105971913741744
61,2016-11-03 17:00:00,4.042154582204921,-0.8902817615186455,8.664254941457678
62,2016-11-03 18:00:00,3.7339101582364176,-0.7267819633638164,8.693634145127175
63,2016-11-03 19:00:00,3.577616127565335,-1.3200373659959146,8.35449310210021
64,2016-11-03 20:00:00,3.702214961109041,-0.9952670501456616,8.486228175435437
65,2016-11-03 21:00:00,3.979764993310481,-1.0363564450845293,8.854041654208787
66,2016-11-03 22:00:00,4.207943145783877,-0.6790935768332539,9.09063947659624
67,2016-11-04 11:00:00,2.719229401291195,-2.30823128868276,7.705909189390623
68,2016-11-04 12:00:00,2.4637550833066335,-2.0895566256146703,7.662475380327402
69,2016-11-04 17:00:00,4.054017187544352,-1.1518286416478063,8.851458534269716
70,2016-11-04 18:00:00,3.724994297086136,-0.9454308708317415,8.720493456954445
71,2016-11-04 19:00:00,3.557097949038195,-1.242590701887868,8.771599508154466
72,2016-11-04 20:00:00,3.6792861110564,-1.5367922213364598,8.411433317802471
73,2016-11-04 21:00:00,3.961704294099188,-0.4938039618544538,8.751786009967097
74,2016-11-04 22:00:00,4.199385223828161,-0.6350059016559113,8.92252773167542
75,2016-11-04 23:00:00,4.30833483936808,-0.5453333846898386,9.207439139653246
76,2016-11-05 11:00:00,2.6590979407884183,-2.182734001437761,7.852882698346024
77,2016-11-05 12:00:00,2.3749323424091577,-2.759458089383926,7.329638743606011
78,2016-11-05 13:00:00,2.5481655074883083,-2.3129939995875697,7.105574622740941
79,2016-11-05 14:00:00,3.142080758181966,-1.779381162159147,8.322173156972832
80,2016-11-05 16:00:00,4.040797243242326,-1.1646864847891207,9.048781683751255
81,2016-11-05 17:00:00,3.8760911210559077,-0.8096977400332622,8.930739910535655
82,2016-11-05 18:00:00,3.540572668535148,-1.214115228901474,8.498840264646343
83,2016-11-05 19:00:00,3.3736146362153265,-1.0720414471356,8.28688473508585
84,2016-11-05 20:00:00,3.504824386713885,-1.688988843677898,8.281281022668693
85,2016-11-05 21:00:00,3.80303114822181,-1.4392688070984825,8.649941161993114
86,2016-11-06 01:00:00,4.234274425533502,-0.6545474754203741,9.369008706334895
87,2016-11-06 11:00:00,2.5289157627713004,-2.7833039624553066,7.39119639150528
88,2016-11-06 12:00:00,2.19356299664031,-2.805720864532372,7.278625666687071
89,2016-11-06 13:00:00,2.313366545886303,-2.9437514247745575,7.371420538756053
90,2016-11-06 17:00:00,3.4255698665727836,-1.3130005432515497,8.379306714791364
91,2016-11-06 18:00:00,3.042807098045892,-1.5648783206153403,8.405874973338953
92,2016-11-06 19:00:00,2.8386412827734233,-2.0344051355719315,7.677513041506361
93,2016-11-06 20:00:00,2.9454517816558883,-1.5064968645033046,7.843634956132475
94,2016-11-06 21:00:00,3.2328969834055825,-1.7439338398746604,8.247916214158211
95,2016-11-06 22:00:00,3.493798417637683,-1.5808415509250122,8.036750432690491
96,2016-11-07 00:00:00,3.7240136564858535,-1.044925001260864,9.020360393204834
97,2016-11-07 11:00:00,2.909737590153958,-2.22320930921061,7.6912917242057155
98,2016-11-07 15:00:00,4.069669311344619,-0.9815623881991372,9.04912257082716
99,2016-11-07 17:00:00,4.130466789380411,-0.73962761268451,8.952647636434243
100,2016-11-07 18:00:00,3.7609847681399398,-1.1143374127355417,8.819817384817792
101,2016-11-07 19:00:00,3.561595106851038,-1.3726545999162094,8.785388390714349
102,2016-11-07 20:00:00,3.666525452343704,-0.7240802433783611,8.958302470655532
103,2016-11-08 11:00:00,3.1856316166835796,-1.9314108194505304,7.787448535866341
104,2016-11-08 13:00:00,3.020493866689364,-1.841077094475671,7.855985638706758
105,2016-11-08 17:00:00,4.091146720404787,-0.8992059560734991,9.252870501625694
106,2016-11-08 18:00:00,3.6601450904854014,-1.2969234158093672,8.554737050994103
107,2016-11-08 19:00:00,3.40161650263457,-1.5798410321126533,8.496886700365366
108,2016-11-08 20:00:00,3.452156526770667,-1.1690975639998877,8.264637142419632
109,2016-11-08 21:00:00,3.682712409047606,-1.1176032005819254,8.353396401225204
110,2016-11-08 22:00:00,3.886547074197281,-1.3070625287115063,8.773973984077527
111,2016-11-09 11:00:00,3.1831763402780915,-1.7961196092163059,7.931146465328147
112,2016-11-09 12:00:00,2.9369315040403876,-1.8017973170287358,7.986369223365898
113,2016-11-09 17:00:00,4.336070099477885,-0.6771782709715136,9.235029595577213
114,2016-11-09 18:00:00,3.8990778113463964,-1.1403043526811258,8.7888644989595
115,2016-11-09 19:00:00,3.6202786798827353,-1.034085286216216,8.741705830346953
116,2016-11-09 20:00:00,3.6373429094300387,-1.2488228018613445,8.571974776692437
117,2016-11-09 21:00:00,3.8213502955597134,-1.1679068144954554,8.626023719263783
118,2016-11-09 22:00:00,3.9658502003467,-0.8309866342275057,8.88389834614414
119,2016-11-10 11:00:00,2.590952810301083,-2.1155332518414154,7.7041461075994935
120,2016-11-10 12:00:00,2.38747064495751,-2.4920485764064004,7.549183744237861
121,2016-11-10 17:00:00,4.230168573039106,-0.7348261297744144,9.101912919850202
122,2016-11-10 18:00:00,3.901272627452953,-0.8741534247885816,8.550096169654399
123,2016-11-10 19:00:00,3.731589523560634,-1.040862399320922,8.788988761958475
124,2016-11-10 20:00:00,3.856138837195363,-0.8232537482014937,9.066693464583865
125,2016-11-10 21:00:00,4.141956550969319,-0.8023227267283233,8.798328279686434
126,2016-11-10 22:00:00,4.378398671591441,-0.7749230394701697,9.223129475107415
127,2016-11-11 12:00:00,2.6421615499249094,-2.1022685341942786,7.081232768740055
128,2016-11-11 17:00:00,4.254571093548525,-0.4087527042164059,9.255408964537285
129,2016-11-11 18:00:00,3.898695688124413,-1.051117872683733,9.188439498451286
130,2016-11-11 19:00:00,3.7110839668949582,-1.245650668653645,8.392992777958028
131,2016-11-11 20:00:00,3.8268344881303613,-1.0979743321649533,8.797276370170419
132,2016-11-11 21:00:00,4.111134237458774,-0.8551056895015925,8.95288163722716
133,2016-11-11 22:00:00,4.350758466942437,-0.515458447346541,9.220545123385314
134,2016-11-12 00:00:00,4.4819217503755,-0.6967748666455321,9.05877190445396
135,2016-11-12 11:00:00,2.779295462542344,-1.8333910304514638,8.06888520511728
136,2016-11-12 12:00:00,2.481668185982993,-2.4495975862798707,7.203708356534749
137,2016-11-12 13:00:00,2.6586016702107536,-1.9556342374182138,7.760455341436635
138,2016-11-12 16:00:00,4.19229715168725,-0.550496422443251,9.07427896042133
139,2016-11-12 17:00:00,4.010851637143142,-0.49261574571927924,8.933282056482916
140,2016-11-12 18:00:00,3.651133631275955,-1.156064005963507,8.075331255549948
141,2016-11-12 19:00:00,3.467527307597238,-1.4464192906330824,8.324032061889117
142,2016-11-12 20:00:00,3.59573846758369,-1.333880250179576,8.47501869393162
143,2016-11-12 21:00:00,3.8995923432589175,-1.1635106454698212,8.525297510119907
144,2016-11-12 22:00:00,4.1636720252822075,-0.9362070863277034,9.350149299897213
145,2016-11-13 12:00:00,2.309316959008175,-2.4311510884026695,7.604457860698165
146,2016-11-13 13:00:00,2.4353391368882527,-2.6305096804830317,7.567791773551886
147,2016-11-13 16:00:00,3.8116418984442153,-0.8996304910143595,8.79481543035084
148,2016-11-13 17:00:00,3.5782888745132597,-1.2168701388983005,8.465107249589371
149,2016-11-13 18:00:00,3.172024969196307,-1.6443894063013105,8.388509310461494
150,2016-11-13 19:00:00,2.951566777323334,-1.9185537329802722,7.600433024659231
151,2016-11-13 20:00:00,3.0554107234032526,-1.8716637955331634,7.937602127672288
152,2016-11-13 21:00:00,3.348234175525056,-1.4300980814605613,8.385496319708183
153,2016-11-13 22:00:00,3.6145799367821643,-0.9365865805731352,8.688429749454455
154,2016-11-14 02:00:00,3.760643383245009,-0.7978596887570688,8.832559273902971
155,2016-11-14 11:00:00,3.0386732401985284,-2.329220508684987,7.8619708225972245
156,2016-11-14 12:00:00,2.7690501998885924,-2.0883041382263587,7.6542738196066615
157,2016-11-14 14:00:00,3.5890153568559633,-1.0437808256678702,8.465849976176415
158,2016-11-14 17:00:00,4.286383392134093,-0.42396013337129335,9.283077453586515
159,2016-11-14 18:00:00,3.894489674052277,-1.0005401894424517,8.822005294405672
160,2016-11-14 19:00:00,3.68017895879588,-1.0521036177980558,8.53790548721338
161,2016-11-14 20:00:00,3.7837847552828556,-1.0145489309081719,8.367503812912828
162,2016-11-14 21:00:00,4.0703764812704035,-0.7505032585544512,8.803390378352583
163,2016-11-14 23:00:00,4.457998069718492,-0.36987529865496316,9.641222341177375
164,2016-11-15 17:00:00,4.29628527616935,-0.535054637616251,8.941791385338295
165,2016-11-15 18:00:00,3.8421479665549043,-0.8591560232663418,8.278496860239155
166,2016-11-15 19:00:00,3.5675305600865794,-1.21754969704436,8.548363616318346
167,2016-11-15 20:00:00,3.6151338363688748,-1.6343385281991443,8.329732548590117
168,2016-11-15 21:00:00,3.8509130093970696,-0.5171275840036595,8.734447480287386
169,2016-11-16 11:00:00,3.3408995126539613,-1.5793079338618812,8.17371771509021
170,2016-11-16 12:00:00,3.080378435577261,-1.8501182267016105,8.268536798263721
171,2016-11-16 17:00:00,4.500808445168166,-0.31244499876842113,9.120008434393098
172,2016-11-16 18:00:00,4.037963090999788,-0.7826054610807841,8.883362290712054
173,2016-11-16 19:00:00,3.740841348391211,-1.3738282128767227,8.872020855528593
174,2016-11-16 20:00:00,3.7532477958991572,-1.358270660664883,8.745463806997524
175,2016-11-16 21:00:00,3.9412937807479986,-0.6837397675324977,8.845140830552113
176,2016-11-17 11:00:00,2.7385738997764637,-2.305957895854547,7.343900059157428
177,2016-11-17 12:00:00,2.526320147907635,-2.260130082232224,7.410033804762478
178,2016-11-17 17:00:00,4.418182536914548,-0.7844726536200031,9.405008048063994
179,2016-11-17 18:00:00,4.068635070821041,-0.9041735034125903,8.982784123302165
180,2016-11-17 19:00:00,3.8855628955724137,-0.8212043516627598,8.754499090989059
181,2016-11-17 20:00:00,4.010062689101371,-1.0060273098694774,9.096028581322509
182,2016-11-17 21:00:00,4.304148082957076,-0.39817619962565654,9.081007578588718
183,2016-11-17 23:00:00,4.655688087500864,-0.2773819709334143,9.567248341069867
184,2016-11-18 11:00:00,3.1020337128858158,-1.7019393314002138,7.800969612061246
185,2016-11-18 12:00:00,2.820567984886175,-2.258904722531572,7.816159455086571
186,2016-11-18 13:00:00,3.0262820963391333,-1.787160420640168,7.953177426426179
187,2016-11-18 17:00:00,4.455124962715492,-0.6605120786211829,9.437433112486964
188,2016-11-18 18:00:00,4.072397047018932,-0.870918451777081,8.962942719696237
189,2016-11-18 19:00:00,3.865069956039281,-1.1176124434098043,8.889856275733356
190,2016-11-18 20:00:00,3.9743828375188723,-0.879816156734009,8.524758670801761
191,2016-11-18 21:00:00,4.260564152583758,-0.10027065120992382,9.287645941062005
192,2016-11-18 22:00:00,4.502131681294149,0.007395417890343789,9.286234297047855
193,2016-11-19 11:00:00,2.8994929594746797,-2.091836521300063,7.604678672769948
194,2016-11-19 12:00:00,2.58840400735037,-2.215651415407485,7.274408067216829
195,2016-11-19 13:00:00,2.769037809808948,-2.255208008497399,7.535177420757702
196,2016-11-19 16:00:00,4.343797027837701,-0.6559605563417873,9.303490284396162
197,2016-11-19 17:00:00,4.14561212433081,-0.5987406466276598,8.938183520289332
198,2016-11-19 18:00:00,3.7616945704810423,-0.8690541056974769,8.491006193663896
199,2016-11-19 19:00:00,3.5614399590775077,-1.0949153796489755,8.444521117634467
200,2016-11-19 20:00:00,3.686652528089513,-0.8303726905532525,8.318718793229438
201,2016-11-19 21:00:00,3.996153515501531,-0.8741329250528518,9.090612403124702
202,2016-11-19 22:00:00,4.26622034917488,-0.6487875683490971,8.98158267369395
203,2016-11-20 00:00:00,4.4595701532137095,-0.16527154933181393,9.379507645997768
204,2016-11-20 11:00:00,2.7816128643981957,-1.9757666925424717,7.553609533024273
205,2016-11-20 12:00:00,2.4250708729933903,-2.415082312319261,7.463792926138224
206,2016-11-20 13:00:00,2.5573116754540632,-2.9815645796949584,7.039399549566152
207,2016-11-20 14:00:00,3.140583068367945,-1.6024238940798352,8.182499565091845
208,2016-11-20 15:00:00,3.756641857923702,-1.0312695410960722,8.647203747868415
209,2016-11-20 16:00:00,3.980045359668099,-0.5128949194120773,9.04799945099575
210,2016-11-20 17:00:00,3.7310078094088923,-1.1820923819281501,8.641318329647133
211,2016-11-20 18:00:00,3.301242777004783,-1.7506755177781603,7.5236483353025285
212,2016-11-20 19:00:00,3.0644922151021126,-2.2053564882404175,7.890652810362703
213,2016-11-20 20:00:00,3.1653696085638434,-1.578544348285784,8.035725235639239
214,2016-11-20 21:00:00,3.463571306908761,-1.4400798011605196,8.802323098924651
215,2016-11-20 23:00:00,3.8886758682893756,-1.1942808168208612,8.634410363811952
216,2016-11-21 00:00:00,3.972443238727661,-0.9538662138673635,9.239463242707988
217,2016-11-21 10:00:00,3.541289984457717,-1.2553499150754193,8.613350137971468
218,2016-11-21 11:00:00,3.1676088005074057,-1.9296988126299885,7.981876603609521
219,2016-11-21 12:00:00,2.8868295452199177,-2.289937185601949,7.63561988357681
220,2016-11-21 13:00:00,3.0886894117312482,-1.6229599061491489,8.129667374023898
221,2016-11-21 14:00:00,3.7342437094332857,-0.9913090920522962,8.380547074389172
222,2016-11-21 17:00:00,4.4422998750216305,-0.33227959791190703,9.335219416651222
223,2016-11-21 18:00:00,4.027994475724352,-1.0556511828084187,8.867471953556576
224,2016-11-21 19:00:00,3.7987627166619777,-1.1808487709429458,8.816111006144194
225,2016-11-21 20:00:00,3.901043963813401,-1.207617351280417,8.888580194107908
226,2016-11-21 21:00:00,4.194910641538499,-0.6738072381068563,9.305108111405081
227,2016-11-21 23:00:00,4.594704396331381,-0.3720836567383264,9.627750649830142
228,2016-11-22 12:00:00,3.2078527612303374,-1.8988089014266558,7.907150926247328
229,2016-11-22 17:00:00,4.501423614596534,-0.5198400106452931,9.455384021437665
230,2016-11-22 18:00:00,4.0241506475924975,-0.7120351939640034,8.646971764037568
231,2016-11-22 19:00:00,3.733444437698176,-1.6199407399548846,8.702631887434867
232,2016-11-22 20:00:00,3.778110967381509,-0.7753920111506369,8.724488237398832
233,2016-11-22 21:00:00,4.019113423390173,-0.9406885449919974,9.099515043135156
234,2016-11-22 22:00:00,4.233137392480232,-0.8934864780262999,9.105796842243556
235,2016-11-23 01:00:00,4.3531898797343995,-0.31223965130391057,9.540323010720986
236,2016-11-23 12:00:00,3.223825182132708,-1.5895505100756433,8.072144837416293
237,2016-11-23 13:00:00,3.4279272373064615,-1.4603268439709067,8.052465625969154
238,2016-11-23 14:00:00,4.069110041939601,-1.1097558832705399,9.244924834175098
239,2016-11-23 15:00:00,4.719662719702127,-0.26512049941481075,9.421164142422601
240,2016-11-23 17:00:00,4.665546568443679,-0.21991315983571721,9.565890583964107
241,2016-11-23 18:00:00,4.176848181483987,-0.7506849943532242,8.90402790277867
242,2016-11-23 19:00:00,3.861403851206685,-1.0582427788590898,8.893765685567182
243,2016-11-23 20:00:00,3.869152521696332,-1.1648157686112233,8.728129479043137
244,2016-11-23 21:00:00,4.061237098197545,-0.7424642463412727,8.67724405267429
245,2016-11-23 22:00:00,4.214664946787822,-0.42821439433745895,9.140281979628869
246,2016-11-24 11:00:00,2.8861947577407565,-2.213444349450422,8.057337868201884
247,2016-11-24 13:00:00,2.943098256026646,-1.8717678555227792,7.804921831113776
248,2016-11-24 17:00:00,4.606196192305109,0.021084010053128086,9.592135294035876
249,2016-11-24 18:00:00,4.235997237591957,-0.3887741472656623,9.241223435133303
250,2016-11-24 19:00:00,4.039536011225457,-0.9339047887678315,8.60326668041073
251,2016-11-24 20:00:00,4.1639862828671905,-0.6562098073265942,8.98864815705174
252,2016-11-24 21:00:00,4.466339340984757,-0.5048886565278642,9.307834276987103
253,2016-11-24 23:00:00,4.831107454442486,-0.22152869168042497,9.913023124037341
254,2016-11-25 10:00:00,3.6951050471925537,-1.0729435605346478,8.56822495315155
255,2016-11-25 11:00:00,3.293435496071125,-1.5972512116589983,8.09755202309087
256,2016-11-25 12:00:00,2.998974086105524,-2.1446976921444585,8.0856393413883
257,2016-11-25 13:00:00,3.2082853696175624,-1.7847762656635993,8.150639743804456
258,2016-11-25 17:00:00,4.655678444536192,-0.11893576791990976,9.399528152505596
259,2016-11-25 18:00:00,4.246098068331981,-0.9413795524720003,9.285635212904348
260,2016-11-25 19:00:00,4.019055644091776,-1.1934319509593414,9.177647844732569
261,2016-11-25 20:00:00,4.121930896581897,-0.536726897695247,9.096791334312723
262,2016-11-25 21:00:00,4.409993771885105,-0.38032399668684447,9.292616786066773
263,2016-11-25 22:00:00,4.653504594128073,-0.0037671773434270854,9.33120796111733
264,2016-11-25 23:00:00,4.758768076226234,-0.5720544745027344,9.638980052639685
265,2016-11-26 00:00:00,4.777659724855873,-0.19327126820587723,9.71950628205796
266,2016-11-26 11:00:00,3.0196901980357387,-1.5931257762773299,7.7565501924481985
267,2016-11-26 12:00:00,2.6951395980378927,-2.1717199546276555,7.407657915472688
268,2016-11-26 13:00:00,2.8794737093770846,-2.0063902516551533,7.9955730563287855
269,2016-11-26 15:00:00,4.217565786322587,-0.5176113927903492,9.298890371230351
270,2016-11-26 16:00:00,4.4952965692012,-0.4437094554340473,8.79630440613706
271,2016-11-26 17:00:00,4.2803723120937684,-0.558984452137374,9.608024749447997
272,2016-11-26 18:00:00,3.872255262526955,-0.9749138795122168,8.91911323210142
273,2016-11-26 19:00:00,3.6553523993335,-1.0467532732537974,8.401983570220164
274,2016-11-26 20:00:00,3.7775663852126,-1.272927162052118,8.584845011900347
275,2016-11-26 21:00:00,4.092714472967755,-0.5777663449810809,8.975098835880459
276,2016-11-26 22:00:00,4.368768446277068,-0.2320530200982034,8.911547541172245
277,2016-11-27 11:00:00,2.9079611309152327,-1.5500894479757423,7.90027757386612
278,2016-11-27 12:00:00,2.540824551469411,-2.0804204876776056,7.507777813268484
279,2016-11-27 13:00:00,2.6792839673696993,-1.7328141893016475,7.837959213716304
280,2016-11-27 14:00:00,3.2841525240950333,-1.745389310563619,8.141486035945496
281,2016-11-27 15:00:00,3.921098972160557,-0.8209682036148012,8.828426816344297
282,2016-11-27 16:00:00,4.148448486721522,-0.6893091464455563,9.242634077296973
283,2016-11-27 17:00:00,3.883726443184163,-0.8661360918089276,8.52232339574653
284,2016-11-27 18:00:00,3.4304603316503006,-1.6558723287304347,8.425559738110563
285,2016-11-27 19:00:00,3.177417433087141,-1.9090731781640387,7.90219109038992
286,2016-11-27 20:00:00,3.275328281082732,-1.6329714953883683,8.178132603321579
287,2016-11-27 21:00:00,3.57890821669215,-0.9868507361458049,8.518265585752077
288,2016-11-27 23:00:00,4.011713922473673,-1.0779757385620905,8.611972027078755
289,2016-11-28 04:00:00,2.7987016515698064,-2.3170189424044594,7.79530523474169
290,2016-11-28 11:00:00,3.2965441358562204,-1.7031433080825427,8.343117587677165
291,2016-11-28 12:00:00,3.0046086865707906,-1.6221632337921645,7.8528061213791505
292,2016-11-28 17:00:00,4.598216097708772,0.025600826763821267,9.784768912294918
293,2016-11-28 18:00:00,4.161499056285954,-0.9030183275163136,9.018318200517983
294,2016-11-28 19:00:00,3.9173462796411007,-0.7576726914199036,8.519486490142905
295,2016-11-28 20:00:00,4.018302981066859,-0.7602979671707893,9.232990233230803
296,2016-11-28 21:00:00,4.3194446002711295,-0.4127819272946702,8.816922925569877
297,2016-11-28 22:00:00,4.588702980816518,-0.10822321210142886,9.259524927433459
298,2016-11-29 12:00:00,3.37221520004503,-1.2326195005186225,8.159241916612984
299,2016-11-29 16:00:00,5.005470988451857,-0.08889984991033432,9.98067772213225
300,2016-11-29 18:00:00,4.206153082360593,-1.036176209880548,9.069927035875974
301,2016-11-29 19:00:00,3.8993580929242473,-1.13551264186709,8.781919903353966
302,2016-11-29 20:00:00,3.941087881970221,-0.7814099277914236,8.76987588513617
303,2016-11-29 21:00:00,4.187313616163594,-0.32188004162700545,9.158957145032694
304,2016-11-30 11:00:00,3.6563452749022076,-1.0928955026559382,8.491827051310928
305,2016-11-30 12:00:00,3.3672717671963373,-1.743643691809326,7.931204552971144
306,2016-11-30 13:00:00,3.574042518244748,-1.2888134846446062,8.542779972915467
307,2016-11-30 17:00:00,4.830284516651883,-0.23061246976417263,9.487651223803406
308,2016-11-30 18:00:00,4.315733126146275,-0.7139996621812132,9.295969811003568
309,2016-11-30 19:00:00,3.9819662289455895,-0.800482384462381,8.72574269288937
310,2016-11-30 20:00:00,3.9850571286786862,-1.0491568334395782,8.294036553971436
311,2016-11-30 21:00:00,4.181180294234523,-0.4914728633386817,9.058449255382381
312,2016-11-30 22:00:00,4.339072107918217,-0.4425895731048964,9.502744937215015
313,2016-11-30 23:00:00,4.366823864162914,-0.17679542167896922,9.23347754562942
314,2016-12-01 12:00:00,2.804018600744376,-2.3112113911660206,7.811387414624419
315,2016-12-01 17:00:00,4.794209704871717,-0.28923443998164555,9.847346637266819
316,2016-12-01 18:00:00,4.403359279330729,-0.4449190243950436,9.10812915004084
317,2016-12-01 19:00:00,4.1935090137937365,-0.78103958151444,9.092043421911013
318,2016-12-01 20:00:00,4.317909765529168,-0.4923147835629127,8.806812377945594
319,2016-12-01 21:00:00,4.628530483958132,-0.21222999400387527,9.986570477154572
320,2016-12-01 22:00:00,4.88976446876795,-0.08689478211170713,9.952077994829274
321,2016-12-02 11:00:00,3.484837177373261,-1.1726029419150488,8.461252074037954
322,2016-12-02 12:00:00,3.177380094568388,-1.629064785444749,8.012498511553357
323,2016-12-02 15:00:00,4.797130642753456,-0.08042409643505297,9.886425662138347
324,2016-12-02 17:00:00,4.8562318347634434,0.17152597774074943,10.069108341092168
325,2016-12-02 18:00:00,4.4197990125339075,-0.1468398302824039,9.568886103939661
326,2016-12-02 19:00:00,4.1730412656808165,-0.25493714842431703,9.16093879180256
327,2016-12-02 20:00:00,4.269478893848089,-0.5243303751083438,9.35260820330892
328,2016-12-02 21:00:00,4.559423330477819,-0.2971244369269043,9.35412578458211
329,2016-12-02 22:00:00,4.804877447386273,-0.3617157344509803,9.644471408908124
330,2016-12-02 23:00:00,4.908912221116597,-0.08307754259870076,9.524384604900986
331,2016-12-03 11:00:00,3.1398874090185056,-1.8752282130360478,8.018002743280253
332,2016-12-03 12:00:00,2.801875165565603,-1.909526049077629,7.367913813885523
333,2016-12-03 14:00:00,3.661584194203526,-1.4236673711779608,8.364451676114117
334,2016-12-03 15:00:00,4.366539580736352,-0.4123873765108258,9.013443715964733
335,2016-12-03 16:00:00,4.646795846242598,-0.5181459264067996,9.339806835302896
336,2016-12-03 17:00:00,4.415132053722244,-0.15863741554656233,9.404901742991974
337,2016-12-03 18:00:00,3.9828154154539845,-0.8606449479764896,8.821889416485808
